user_id,friend_id
594,944
945,765
215,668
217,12
821,989
104,449
311,805
801,931
526,430
303,49
138,524
56,571
639,994
694,99
307,539
628,231
769,822
95,277
412,684
292,228
415,954
864,970
889,498
326,200
968,81
692,789
618,727
63,786
135,467
284,765
960,911
634,924
260,271
648,658
560,155
155,9
629,933
626,152
998,722
742,616
247,739
150,216
290,313
471,299
194,773
551,496
203,860
215,964
590,909
293,706
711,122
653,259
886,894
666,82
937,699
164,994
781,810
87,578
570,208
120,458
848,564
564,518
381,506
712,465
298,835
617,977
626,193
668,839
800,134
20,29
378,75
490,460
968,788
974,840
822,909
617,634
247,228
216,36
520,256
260,460
831,515
371,227
953,429
727,80
851,273
96,940
280,209
77,936
5,145
609,7
817,870
521,16
206,310
856,640
134,808
579,568
273,644
74,649
935,627
178,433
371,654
332,893
379,167
480,406
8,898
805,580
720,555
252,466
192,955
662,524
836,226
324,289
573,884
361,83
312,329
382,52
235,39
207,669
939,580
862,388
782,813
540,326
332,158
233,436
973,458
880,423
636,504
804,949
511,326
648,785
395,742
737,896
913,815
147,580
757,105
493,634
473,392
65,776
137,144
947,314
697,656
239,426
733,937
655,52
347,192
927,369
966,674
207,927
674,608
353,351
324,279
51,895
748,126
522,185
316,982
883,237
994,804
492,230
30,928
326,308
997,563
553,954
67,158
719,928
630,1000
14,866
638,813
737,10
691,290
169,275
45,720
418,286
103,179
127,277
667,664
750,312
531,637
631,613
604,818
521,973
56,981
99,373
679,107
2,725
220,164
475,779
89,387
394,625
411,899
93,221
743,374
590,770
142,529
629,359
258,671
562,868
709,65
68,325
294,428
107,668
157,629
934,679
518,145
155,47
529,608
75,869
222,978
240,293
455,725
44,799
942,744
582,709
943,68
459,482
431,543
339,223
247,679
86,850
317,272
489,969
423,668
634,66
485,685
396,91
652,68
487,240
324,748
514,488
206,605
142,900
157,275
488,728
759,953
698,576
508,381
373,400
439,280
798,486
140,234
568,288
284,660
754,605
36,113
931,703
267,775
411,658
352,816
476,915
665,877
173,322
412,872
480,536
604,722
736,460
335,530
855,201
739,496
690,515
623,506
308,478
977,329
999,517
974,295
970,833
140,506
746,779
689,758
859,851
725,699
15,978
198,553
517,596
929,170
627,131
18,640
931,398
863,855
44,646
874,123
12,853
594,993
379,177
784,756
562,801
412,691
970,16
767,823
582,132
529,250
825,932
56,535
210,1000
376,511
410,827
912,956
265,945
62,947
625,165
517,97
816,325
904,77
995,709
596,816
217,682
22,367
465,877
620,808
580,150
615,797
991,2
666,974
504,289
964,746
153,331
116,719
411,635
889,430
667,565
235,819
674,81
433,218
86,421
811,254
908,630
763,938
508,812
617,286
586,520
178,433
182,641
972,779
749,194
548,422
321,414
49,772
804,602
166,950
74,757
19,269
109,515
563,794
879,762
60,173
387,783
163,192
759,601
902,151
39,980
40,141
805,101
517,998
946,733
157,911
910,476
25,426
196,170
541,793
614,573
116,278
201,858
236,636
912,519
517,51
19,384
754,684
670,804
823,229
843,192
726,802
598,74
811,826
688,927
820,544
521,714
168,643
91,199
312,570
546,692
204,494
454,457
665,904
729,626
13,6
761,333
311,737
965,424
525,813
754,712
934,685
359,135
243,912
133,549
114,612
786,374
370,130
461,783
716,589
698,86
250,239
268,590
934,955
761,679
412,202
682,341
466,203
673,685
817,194
242,714
143,618
520,966
555,931
620,234
771,442
290,365
278,648
349,126
917,22
713,198
621,15
723,374
609,834
39,907
855,454
799,362
400,951
505,302
467,194
934,935
408,412
405,326
741,301
628,805
599,998
25,245
478,67
299,282
260,966
307,706
423,198
910,761
258,530
381,217
80,177
198,34
871,347
886,722
814,445
516,22
667,797
565,860
292,894
451,417
483,634
325,647
167,641
886,968
412,401
353,467
793,122
525,809
434,890
626,977
446,189
651,443
804,808
163,54
907,429
936,81
47,239
583,93
13,768
491,237
540,105
760,854
675,499
925,242
430,73
70,351
331,991
840,168
504,125
865,640
335,116
241,30
166,85
515,428
666,270
21,297
293,864
937,316
744,134
176,822
570,454
90,190
292,679
921,979
258,675
682,251
540,418
194,162
438,204
161,478
586,911
41,927
473,32
628,85
299,690
476,414
168,909
291,840
69,195
99,303
496,447
55,192
864,57
643,269
947,63
583,631
492,712
931,240
288,509
419,266
4,938
881,474
332,112
763,65
16,452
249,491
776,746
677,172
214,809
132,805
390,806
625,727
697,1
917,44
643,304
178,805
467,741
752,692
840,674
483,985
32,564
991,176
433,247
901,807
455,957
779,457
181,718
884,910
264,927
539,873
532,886
444,678
345,154
266,871
126,335
767,991
462,447
250,122
873,382
74,705
332,522
727,742
903,807
912,265
259,685
360,818
759,281
624,365
695,63
559,340
579,617
448,246
330,625
36,281
851,743
384,831
470,949
677,741
952,45
589,322
537,510
577,17
737,460
388,490
79,89
201,908
659,22
583,221
237,408
153,361
966,941
261,410
976,267
587,216
636,814
188,195
981,427
929,422
713,582
134,204
230,643
40,842
696,732
718,694
602,814
356,540
129,635
862,20
363,970
424,567
991,456
60,421
167,255
235,927
728,200
881,344
469,238
462,834
511,540
994,374
244,11
853,509
637,232
286,528
187,508
517,383
445,23
896,406
10,470
566,863
755,542
297,839
4,714
530,31
558,190
397,670
133,485
236,431
150,37
129,345
242,93
195,615
586,503
116,862
38,264
915,342
442,134
14,453
265,920
297,627
47,526
331,936
298,978
500,127
507,109
118,27
818,475
857,341
915,19
461,471
489,604
541,44
249,526
280,166
90,482
129,227
267,105
870,242
891,425
998,666
424,549
192,139
305,920
341,566
305,21
85,141
484,68
937,577
9,556
394,963
9,753
166,164
795,312
910,777
240,545
198,657
991,528
270,493
167,798
60,851
550,149
818,650
465,717
969,644
589,564
900,374
244,241
665,688
291,167
656,690
170,447
331,257
783,438
952,50
199,318
241,712
499,318
219,448
132,528
245,45
17,854
53,303
545,322
433,857
298,181
116,142
17,997
345,456
748,565
503,871
986,448
546,789
633,957
446,104
270,736
823,416
983,25
245,312
264,456
554,950
211,740
719,847
305,842
16,733
547,594
206,553
259,762
860,437
86,341
184,455
994,198
212,989
1,527
398,35
657,783
11,264
159,503
984,683
821,407
737,364
3,374
778,310
563,309
799,780
277,675
143,242
978,313
621,288
672,378
31,105
851,928
61,714
702,329
820,496
490,707
325,210
184,796
310,941
601,464
429,792
314,567
22,56
445,301
291,267
176,251
195,741
666,98
37,802
69,658
737,953
89,822
788,230
193,933
262,796
107,548
786,385
267,415
184,986
362,724
78,398
51,190
519,366
955,846
517,343
329,582
724,124
199,179
622,199
706,481
839,873
169,981
951,354
409,754
759,281
894,47
876,194
804,42
996,976
63,83
8,441
138,950
180,690
54,906
274,772
135,989
697,671
375,269
618,263
743,541
254,822
845,607
839,838
992,746
828,200
428,335
21,77
96,399
203,888
45,798
46,368
966,370
417,585
376,635
455,402
76,980
685,628
39,613
774,368
246,928
484,936
395,946
245,986
221,887
914,646
619,948
325,137
376,657
281,938
90,655
855,457
89,827
518,922
614,640
137,125
254,596
357,802
950,836
135,54
30,904
881,201
857,420
137,561
532,226
993,834
862,454
486,466
643,307
75,2
675,586
104,200
28,808
181,112
436,745
25,164
428,932
930,203
67,860
37,981
691,843
234,92
664,989
159,958
19,447
809,701
431,465
943,718
458,868
492,888
499,832
1000,565
183,690
715,603
540,891
975,563
859,756
597,735
62,558
949,634
241,144
334,455
2,540
522,394
364,204
329,316
136,111
98,210
531,111
878,398
413,33
20,428
574,582
365,861
166,849
885,97
743,945
27,818
940,227
394,576
383,812
661,73
99,46
46,400
54,109
555,107
991,859
679,347
774,660
896,242
907,468
593,429
646,887
758,951
911,912
947,877
756,911
234,28
701,670
774,988
235,449
782,780
673,806
420,896
519,734
601,374
662,5
64,438
957,940
320,624
793,239
71,761
859,341
94,521
94,125
18,577
781,369
722,898
432,151
660,567
732,736
61,838
103,42
409,861
251,978
13,111
492,360
120,63
152,472
684,88
476,146
51,997
665,236
481,748
136,177
637,590
644,991
264,745
758,605
220,916
841,702
606,855
423,217
546,963
1,653
441,104
817,155
653,541
524,452
351,601
110,621
894,479
272,800
564,137
858,185
941,979
674,612
536,527
886,974
982,544
783,174
36,627
195,404
467,484
396,237
510,407
799,871
356,165
813,250
439,206
684,677
248,144
653,861
10,694
376,587
178,103
531,624
971,920
963,799
879,477
680,988
346,294
37,773
598,911
490,35
920,792
667,312
972,578
565,977
491,942
428,800
514,79
531,93
339,942
41,243
503,673
156,351
262,779
411,559
868,694
845,318
270,442
184,605
542,63
747,205
871,566
201,851
248,786
156,986
80,999
814,153
378,188
277,544
176,728
413,483
435,381
937,457
525,98
927,801
828,852
287,472
186,579
745,93
578,805
687,712
363,68
622,458
774,396
419,567
412,99
154,869
78,577
242,716
298,781
602,796
574,899
595,294
950,364
738,527
739,687
352,465
396,138
4,303
34,198
750,645
301,91
298,667
794,490
501,98
33,906
25,862
93,849
904,69
386,676
795,372
712,148
934,201
940,512
441,623
640,135
750,153
786,384
644,498
383,891
366,937
935,500
972,978
680,80
102,51
813,761
145,824
548,335
849,140
41,470
434,901
244,986
357,36
330,198
686,320
758,761
927,103
450,720
311,717
549,472
229,888
322,786
942,221
755,9
881,914
444,765
165,488
83,612
580,482
215,89
401,932
572,570
250,953
918,369
43,494
943,890
723,775
593,879
33,14
963,290
260,646
567,692
575,997
574,110
273,909
392,24
705,681
940,918
870,66
557,768
420,146
865,234
615,692
667,528
630,477
756,74
222,265
577,654
201,24
911,96
145,79
779,117
971,44
557,697
816,151
992,121
473,768
67,538
802,382
485,427
399,719
363,645
939,943
105,838
598,88
148,169
848,419
344,511
217,848
804,606
82,729
176,856
864,777
531,115
414,94
350,593
363,641
654,144
684,532
905,59
199,264
261,937
962,431
172,174
374,500
385,903
799,470
143,23
210,427
283,340
332,522
381,634
194,919
455,906
475,272
697,212
577,925
792,26
633,386
568,367
96,652
880,778
270,829
393,705
115,683
426,354
20,747
655,200
286,187
136,402
102,231
16,95
564,117
382,190
132,809
815,308
953,896
764,196
387,202
935,331
987,543
545,535
938,80
621,971
990,205
181,723
172,227
381,16
40,338
197,47
181,186
6,939
678,616
555,245
750,336
724,226
641,46
993,233
689,2
413,42
165,171
247,373
612,65
127,382
781,252
817,82
810,197
601,469
246,52
984,433
440,880
606,325
922,24
709,942
176,886
996,20
5,251
313,909
984,598
387,168
529,118
829,50
563,696
782,425
36,76
752,822
857,738
176,35
612,159
683,142
665,155
835,721
890,878
231,13
220,439
718,181
365,192
720,384
624,791
58,699
901,661
469,113
162,269
307,921
120,350
684,117
613,35
29,924
674,988
815,130
277,149
742,59
671,407
525,48
425,495
805,52
356,44
471,907
689,267
191,890
394,869
930,303
963,193
131,846
438,302
958,342
360,371
5,460
807,737
348,476
447,686
696,246
333,987
79,441
42,913
287,277
414,706
316,457
582,7
278,136
1000,832
934,375
566,611
136,737
853,739
93,443
41,826
271,9
67,845
157,682
673,767
795,397
542,409
714,429
216,367
484,444
437,693
286,683
866,305
798,516
858,928
815,811
266,24
555,966
147,795
932,444
27,406
219,946
1000,745
906,484
962,552
867,831
156,237
147,278
824,485
649,226
139,32
624,910
515,559
130,774
158,953
305,388
988,408
983,566
2,84
103,567
430,222
668,179
470,571
186,638
104,731
597,445
265,352
394,730
302,261
356,772
609,661
700,177
900,826
906,81
131,804
515,260
1,7
398,567
31,773
144,771
177,796
693,926
335,773
77,101
946,726
323,884
349,876
321,319
796,531
151,802
995,513
374,64
274,618
249,486
253,54
111,162
394,437
330,342
22,438
311,24
273,869
204,171
825,637
543,715
733,290
877,308
813,595
736,220
887,934
345,166
624,930
841,48
107,717
976,462
127,1
111,505
236,33
478,399
659,40
67,851
762,887
225,361
223,78
206,970
716,538
411,844
965,207
253,609
992,280
377,906
117,565
954,562
974,396
678,776
662,981
175,363
340,268
47,40
963,521
648,31
188,877
466,375
541,373
442,860
37,413
993,622
905,741
556,634
562,514
481,970
842,76
536,390
884,709
774,548
854,144
973,901
843,227
125,290
839,397
974,807
994,554
948,684
773,155
368,408
121,246
623,361
926,316
765,324
319,199
789,401
623,369
256,595
786,92
834,734
109,618
73,309
441,373
525,278
461,766
152,330
615,964
408,149
532,591
773,688
906,811
855,307
896,533
180,741
795,420
320,676
422,874
789,528
955,683
444,18
459,945
267,489
334,754
649,724
452,453
111,628
844,430
188,135
14,503
468,344
969,293
84,160
816,295
418,605
573,655
121,177
735,340
180,321
283,732
131,864
32,880
92,843
815,179
203,526
719,280
347,41
529,614
239,528
997,455
886,289
157,750
784,307
848,723
424,516
978,744
524,127
134,463
650,961
367,900
889,705
237,92
214,553
563,776
329,638
227,753
86,237
18,950
742,152
261,85
418,732
190,639
849,94
665,481
502,496
45,372
126,314
737,463
492,369
534,293
493,345
12,757
471,447
395,374
355,226
447,527
770,808
619,107
378,983
51,390
875,270
306,907
139,56
25,296
101,259
304,78
725,713
663,182
241,501
467,32
230,693
525,676
288,345
434,908
379,979
362,207
615,394
780,750
398,671
450,931
429,673
778,413
861,812
701,158
398,356
292,364
490,862
693,48
854,835
904,509
519,931
959,282
877,678
276,576
139,543
775,609
548,63
154,34
1000,876
125,488
904,579
293,260
989,38
579,903
73,563
293,695
765,283
395,539
78,998
292,4
907,435
644,594
103,434
290,550
490,941
635,972
132,613
880,717
247,64
240,607
934,480
513,189
875,348
427,329
822,896
190,914
29,735
89,330
792,560
482,74
469,537
864,196
777,862
898,888
448,239
732,509
974,712
957,596
767,382
245,573
469,534
387,564
33,367
628,933
891,868
572,715
430,735
758,798
574,778
699,455
842,562
502,72
63,132
823,363
464,514
352,290
893,468
27,169
766,938
24,637
288,459
959,204
128,112
505,824
935,700
754,565
53,165
495,874
865,497
777,249
714,259
781,105
26,420
831,101
688,157
540,103
956,943
683,748
562,405
755,596
297,938
703,380
717,378
408,493
450,635
152,898
440,336
440,240
935,945
134,758
810,871
627,831
859,748
306,884
133,618
105,881
61,526
883,2
265,281
996,424
29,562
513,166
50,234
873,321
862,59
212,276
118,729
515,604
305,769
490,116
473,823
578,16
921,343
463,344
264,992
175,242
453,460
462,503
576,276
65,419
947,107
880,940
593,355
614,803
126,15
652,209
483,424
154,42
181,456
812,654
432,725
309,472
418,266
502,895
580,313
603,252
846,530
568,172
524,769
362,493
868,402
228,523
803,320
93,993
386,95
404,860
559,80
788,281
986,216
895,783
993,471
96,429
729,877
204,87
463,789
15,571
749,722
747,738
602,128
4,204
454,685
673,697
101,286
39,65
431,374
579,472
706,404
364,94
866,882
323,108
585,865
601,276
851,856
652,183
167,988
127,763
714,909
974,305
724,282
68,423
165,619
73,306
634,853
29,206
588,24
188,304
305,345
846,91
844,870
685,610
645,720
439,594
243,829
190,669
6,541
718,218
438,298
800,645
88,833
775,463
606,94
755,182
929,602
928,667
320,970
260,68
688,965
430,668
742,828
799,279
381,128
751,431
608,98
197,819
561,757
916,549
807,759
178,932
867,278
631,125
171,950
396,721
637,271
698,464
177,312
526,617
323,623
830,39
648,109
550,77
345,992
494,876
685,808
706,882
371,87
583,671
559,586
809,960
928,881
5,508
242,917
203,19
315,897
945,908
334,173
808,458
464,707
948,317
303,247
570,942
107,863
259,349
594,863
345,407
510,238
932,941
412,277
296,707
628,641
800,123
7,425
678,733
969,851
476,430
150,784
818,871
419,70
255,32
997,972
449,643
856,981
704,174
994,600
890,347
633,684
151,741
217,652
54,159
278,411
438,560
781,651
112,708
75,127
574,299
497,847
949,249
798,505
359,616
719,839
689,914
593,551
447,873
860,361
443,534
382,14
653,174
579,482
551,253
1,973
186,977
536,918
919,564
245,230
743,345
443,373
884,460
414,902
342,972
571,925
748,234
368,82
695,502
623,400
145,19
786,549
560,277
683,350
872,219
639,314
607,913
144,878
256,260
25,495
511,269
79,394
270,204
470,999
6,496
765,578
885,724
973,614
198,806
521,76
990,811
666,813
331,56
636,895
148,534
518,684
124,1
363,141
713,87
115,179
903,295
456,533
92,350
526,343
639,643
1000,800
962,938
823,238
839,857
38,792
681,516
91,619
448,172
839,361
152,533
213,384
461,772
750,207
556,369
194,11
360,823
169,782
802,906
741,936
291,366
236,457
713,942
801,734
925,739
975,165
502,656
169,150
336,799
871,464
348,166
681,285
702,783
206,665
121,439
693,157
575,579
235,934
552,873
382,452
632,608
112,482
309,942
647,118
18,894
462,40
314,589
571,909
455,183
326,830
108,307
443,524
384,297
415,746
956,491
129,390
723,731
902,824
237,970
153,707
704,246
295,11
630,517
940,938
398,475
965,776
324,520
111,255
886,727
884,500
136,766
960,29
180,794
667,231
959,328
312,758
964,225
637,672
660,816
608,853
783,959
126,636
332,829
629,661
394,942
295,72
53,708
894,178
110,196
870,212
462,322
703,579
868,319
25,543
836,40
464,906
114,581
819,881
722,251
779,408
985,523
664,377
150,660
213,965
997,887
627,795
107,450
642,484
359,84
10,429
751,320
418,607
703,35
284,686
211,535
477,752
73,320
704,460
383,489
48,962
86,338
565,226
357,163
381,186
261,945
130,29
211,46
588,404
477,286
751,106
63,143
108,905
447,854
416,185
574,181
571,855
876,440
973,41
533,918
84,558
195,974
760,112
464,111
844,140
763,713
857,311
509,575
428,822
144,836
648,468
986,503
800,520
779,365
134,511
172,511
454,546
82,437
186,984
977,294
31,8
634,197
803,283
540,209
780,782
955,330
103,615
624,460
79,437
527,323
310,494
348,316
124,103
621,550
424,878
589,916
539,520
713,340
833,135
879,789
546,228
305,8
532,479
131,917
566,296
78,832
807,989
362,780
886,105
681,773
279,80
920,969
700,343
614,917
705,425
850,772
523,747
819,202
671,956
79,743
787,303
493,401
13,119
356,182
722,319
836,102
224,765
399,165
940,55
871,799
991,479
11,876
17,87
58,765
873,221
310,72
882,268
741,280
405,834
849,218
96,538
294,277
133,7
149,295
34,962
982,290
456,175
797,976
454,121
99,91
690,512
23,39
529,930
473,352
127,657
1000,828
428,493
424,36
584,543
558,387
454,666
661,561
964,931
755,983
744,651
768,690
888,962
412,280
792,751
173,59
729,56
728,184
28,434
702,385
240,827
288,528
733,603
503,882
416,530
453,359
984,834
730,255
338,752
417,743
780,796
824,18
84,618
429,170
479,532
809,836
315,886
863,363
150,764
163,507
459,55
723,838
997,467
908,670
477,639
858,210
188,619
841,755
584,362
386,735
460,126
70,937
723,741
817,591
759,851
748,200
50,102
441,815
784,782
151,751
267,358
217,118
892,6
987,38
404,59
774,931
752,95
655,268
339,711
715,798
147,711
24,991
51,626
734,693
207,166
478,370
957,244
949,511
866,238
705,620
484,435
502,698
293,556
529,904
184,842
108,652
996,624
615,294
762,28
598,977
800,709
389,221
238,296
528,952
180,78
428,3
784,662
256,123
923,280
918,939
922,386
46,440
930,108
241,97
143,669
79,838
296,920
754,198
291,235
297,349
916,793
372,45
807,238
159,325
623,660
994,890
103,781
523,955
708,92
906,110
451,70
208,915
22,486
258,842
135,453
897,730
556,11
278,880
461,926
910,584
914,797
275,805
438,247
237,512
60,19
324,322
385,275
129,437
569,279
579,487
129,660
72,328
720,633
126,282
913,161
27,53
148,417
121,247
783,38
106,448
720,664
726,982
482,678
411,983
436,385
118,451
980,682
542,612
753,29
861,428
578,302
282,27
96,509
270,658
398,278
507,958
853,683
429,680
8,72
635,424
139,134
220,876
918,240
221,472
606,830
804,745
250,790
875,705
307,131
371,407
772,847
919,579
583,598
68,868
90,961
854,312
800,119
101,763
109,352
819,198
501,261
569,624
56,540
892,62
865,845
237,861
370,381
385,693
492,822
245,981
383,18
916,345
523,896
600,936
689,753
289,131
925,153
55,682
402,663
112,718
576,278
840,672
87,553
938,426
343,972
466,330
232,840
728,165
526,71
248,53
854,658
981,622
971,647
381,415
421,550
682,125
848,600
182,322
749,820
567,165
5,538
325,292
769,568
167,243
858,327
71,275
68,845
312,768
143,67
908,795
565,906
784,172
256,852
920,840
25,257
508,805
449,985
720,166
499,200
173,665
262,543
941,886
624,304
50,563
985,404
442,315
404,357
344,462
618,644
910,119
282,278
341,132
88,908
519,667
917,429
548,834
812,576
592,840
77,492
627,424
989,231
496,239
569,119
592,495
569,65
303,472
294,74
800,304
772,123
638,762
304,475
124,899
745,546
630,324
476,816
899,1000
1000,400
615,780
250,851
732,823
162,532
34,332
665,118
598,901
372,793
206,270
575,898
695,357
227,796
690,696
891,635
436,868
310,826
759,463
424,949
342,281
611,596
373,210
633,427
988,812
15,198
552,476
686,298
782,118
566,476
594,478
580,528
166,321
799,95
970,160
803,411
17,629
317,799
908,600
108,28
466,380
106,588
88,877
228,884
582,72
292,463
322,306
341,834
966,871
179,988
173,283
764,274
179,233
975,60
61,592
175,226
936,974
613,489
13,347
746,847
390,171
543,155
861,954
798,566
870,127
88,172
280,95
923,525
692,222
282,994
965,719
506,447
460,632
553,263
304,525
16,20
37,647
816,998
891,13
437,133
695,335
913,300
6,732
676,382
874,960
159,789
179,149
36,837
63,762
646,599
692,99
158,565
138,189
543,168
846,772
289,574
171,621
557,805
910,889
769,948
394,20
959,465
654,604
793,927
142,345
938,341
514,909
322,633
136,426
139,322
619,430
703,24
308,310
444,475
855,738
528,965
703,177
695,681
245,708
345,699
506,304
231,689
11,88
379,728
731,184
601,565
550,359
347,892
84,470
756,862
85,188
70,132
995,308
924,998
426,387
801,183
217,950
134,665
90,865
186,578
149,489
23,671
654,932
935,402
905,582
663,652
782,700
454,114
914,485
364,238
545,963
154,158
715,536
314,367
567,428
416,320
542,722
9,757
388,418
129,812
679,140
803,31
411,116
119,225
310,981
32,469
455,598
78,466
712,298
773,453
563,213
701,178
669,511
486,534
844,192
347,407
443,278
833,630
24,536
594,934
362,963
884,509
110,537
576,698
308,552
25,954
585,323
140,269
873,229
531,804
853,207
229,390
169,296
954,223
151,617
487,424
403,16
870,316
946,759
525,101
638,705
612,401
521,248
846,982
391,158
763,77
352,431
896,942
329,171
897,935
339,686
140,243
683,152
436,243
484,578
909,368
617,764
736,470
930,695
997,748
583,270
493,641
709,981
238,22
897,620
831,832
870,946
318,821
527,189
775,830
252,590
181,339
698,228
553,97
633,318
689,352
277,28
725,310
825,167
862,964
783,498
611,765
605,473
523,435
640,845
84,39
851,639
251,439
951,787
641,570
627,390
658,702
126,690
630,167
454,257
329,481
150,867
920,240
120,322
947,749
241,400
250,111
764,199
298,47
714,85
943,228
851,510
760,220
328,799
140,240
389,501
579,762
696,228
436,268
784,779
861,158
242,438
441,749
116,323
460,120
2,270
165,579
831,532
397,731
96,186
932,387
391,347
272,180
177,980
404,660
60,438
137,858
421,830
916,226
52,268
651,75
782,457
45,407
721,62
432,393
80,587
515,773
249,878
84,209
904,938
201,577
658,383
443,892
476,941
877,570
230,277
10,625
843,291
242,513
348,346
43,966
225,561
335,625
276,185
294,23
806,979
329,393
921,527
432,22
414,339
669,619
781,983
668,362
709,537
15,547
257,446
512,190
395,855
416,250
261,298
103,191
735,579
768,506
766,913
619,870
106,29
853,423
570,740
475,58
983,814
857,303
949,982
785,177
66,341
773,758
524,15
343,260
158,560
769,160
354,865
3,957
744,795
897,615
249,857
785,458
315,554
536,725
174,480
458,556
221,313
552,195
356,828
579,897
377,871
740,771
932,129
363,11
15,605
968,822
342,769
322,673
856,656
910,172
392,264
250,286
952,102
844,745
754,630
235,344
213,37
938,291
671,139
190,511
712,668
434,567
426,339
542,487
617,360
216,396
299,800
45,751
364,423
450,550
865,297
156,248
390,766
615,265
495,538
252,621
680,919
917,876
874,177
166,956
651,914
225,482
220,637
867,903
328,709
322,899
48,977
388,952
443,906
159,710
437,172
65,370
786,240
265,817
552,717
464,990
668,517
989,102
141,418
462,538
997,535
456,431
541,492
360,769
173,36
61,138
233,656
615,235
938,18
762,522
131,100
954,852
803,822
38,185
213,459
552,837
47,133
999,182
842,212
329,229
205,311
429,147
979,977
730,996
206,953
557,238
263,239
300,808
536,721
46,191
88,946
76,914
111,667
775,357
594,209
608,353
633,784
113,1
851,743
717,14
723,227
480,313
372,526
418,324
599,19
860,690
501,989
444,339
607,897
651,107
176,677
60,890
821,922
400,747
370,785
768,272
329,860
119,345
680,469
143,482
587,656
760,231
391,333
9,871
622,81
130,767
988,496
220,50
462,417
82,80
576,896
110,131
29,754
1000,397
784,398
152,39
178,101
762,201
356,580
182,247
753,853
973,747
228,224
444,28
902,892
758,35
299,57
803,57
504,134
178,699
554,219
379,520
516,209
762,157
673,79
908,270
916,946
643,729
658,373
628,74
506,743
905,313
316,811
655,260
631,377
586,315
170,680
724,560
772,595
313,261
34,774
996,198
270,461
746,939
855,744
673,229
96,21
685,334
521,80
430,703
445,958
461,430
512,662
208,333
32,941
78,764
230,246
115,328
149,730
928,285
703,946
325,417
73,475
768,8
344,804
219,29
664,804
341,139
462,272
457,870
748,319
904,329
815,405
649,271
160,989
748,525
33,97
148,921
357,169
428,761
448,427
662,254
335,57
312,807
771,258
504,637
776,981
210,450
908,385
526,412
545,98
426,15
326,639
946,832
976,898
248,713
204,987
956,149
672,930
987,242
830,247
99,653
471,145
733,255
634,809
359,281
208,822
802,963
972,184
664,289
109,171
426,91
446,934
498,738
172,910
417,990
418,876
984,579
789,542
689,429
130,464
152,994
165,679
599,258
297,625
487,641
819,470
522,165
25,130
343,918
943,331
225,412
751,916
270,335
632,968
719,821
400,736
641,828
200,46
181,74
726,783
453,763
648,2
670,502
779,748
854,311
764,644
339,809
882,610
180,793
915,925
529,846
845,292
863,910
26,743
212,305
181,926
419,795
132,971
549,955
418,409
676,714
24,838
199,337
14,145
8,164
125,443
231,415
619,819
583,258
351,176
57,432
452,800
864,48
714,307
302,913
803,498
332,530
884,215
110,416
9,777
986,719
359,145
272,469
407,709
358,331
992,515
610,702
37,899
402,887
978,652
562,162
175,723
114,604
864,79
655,518
216,344
958,86
269,198
110,642
254,764
712,831
912,425
204,686
460,528
62,714
725,189
24,446
417,33
185,705
463,153
824,132
708,21
13,721
676,532
913,269
999,42
291,670
840,477
597,77
745,423
14,302
180,828
936,481
367,616
709,419
332,851
275,982
96,561
693,870
452,346
108,18
845,560
976,214
106,675
92,822
881,597
497,51
360,336
942,826
198,337
343,729
573,512
15,279
366,979
728,30
777,840
989,204
786,797
340,191
774,85
468,975
827,69
511,75
82,691
373,579
964,432
254,466
386,228
461,893
603,999
473,913
173,250
623,691
182,525
239,473
575,639
568,408
163,230
620,691
341,540
974,50
33,252
160,245
767,469
103,660
178,554
267,475
485,953
584,45
307,397
271,214
827,373
329,464
91,675
606,902
986,234
132,679
910,549
92,722
105,209
367,836
841,38
856,140
238,801
496,122
184,479
647,604
364,217
574,28
564,237
823,179
843,829
220,484
930,214
985,940
797,651
909,74
205,478
500,729
239,841
238,277
38,802
798,501
821,308
174,437
382,580
311,646
154,355
79,445
422,146
946,500
182,167
854,514
620,68
439,823
384,404
518,228
823,289
95,485
428,173
89,353
33,109
361,981
648,657
192,366
575,50
927,691
975,208
366,183
228,798
592,290
814,968
553,949
189,682
871,366
741,947
822,591
348,125
342,93
629,549
759,124
785,172
689,774
138,648
566,578
569,762
98,610
557,143
922,704
872,825
166,50
497,943
4,460
355,604
808,813
408,932
424,211
774,212
436,509
703,535
270,978
559,26
168,293
588,770
32,146
142,475
407,871
31,113
953,645
761,619
933,80
323,125
675,169
94,395
457,658
981,230
660,389
637,121
577,156
470,458
574,624
907,422
934,993
408,29
929,817
657,324
777,148
308,624
420,147
91,574
678,295
157,777
399,833
629,69
854,618
953,640
893,342
422,966
729,985
54,184
709,284
356,15
318,683
520,246
989,804
692,323
830,277
314,213
545,75
740,522
887,688
186,642
416,63
641,580
508,467
159,627
562,830
526,422
266,559
112,266
995,222
655,979
279,518
291,180
428,390
804,999
763,483
796,997
465,671
773,590
376,19
372,222
822,442
890,791
895,801
987,863
474,658
73,216
278,793
380,30
230,299
570,79
662,855
441,528
590,141
671,82
367,541
51,406
203,412
10,749
662,503
806,217
660,899
962,427
568,848
594,354
482,871
236,97
179,732
119,321
329,709
700,78
950,516
56,902
56,762
390,586
578,508
767,992
834,94
632,720
2,358
755,510
458,57
632,899
587,344
465,923
488,703
480,240
13,684
263,643
22,449
103,517
580,786
536,965
767,382
948,564
461,377
909,35
244,825
584,861
474,207
257,163
779,91
183,162
107,830
725,251
235,789
956,358
